endpoint_name,model_name,prompt_text,prompt_length,prompt_complexity,prompt_category,success,error_message,total_latency,time_to_first_token,input_tokens,output_tokens,total_tokens,tokens_per_second,time_per_output_token,avg_inter_token_latency,min_inter_token_latency,max_inter_token_latency,p50_inter_token_latency,p95_inter_token_latency,p99_inter_token_latency,response_text,timestamp,iteration,concurrent_level
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,What is the capital of France?,short,simple,factual_qa,True,,10.795416116714478,10.564309120178223,7,7,14,0.6484233608338582,1.5422023023877824,0.03299844264984131,0.03260350227355957,0.03359055519104004,0.03301358222961426,0.03359055519104004,0.03359055519104004,The capital of France is Paris.,2025-11-07T23:29:52.883057,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Write a haiku about the ocean.,short,simple,creative_writing,True,,14.53032398223877,13.967799425125122,7,17,24,1.1699670303828087,0.8547249401316923,0.033022210001945496,0.030763626098632812,0.03638195991516113,0.032715559005737305,0.03638195991516113,0.03638195991516113,"Whispers of the sea,
Waves kiss the sandy shores,
Eternal embrace.",2025-11-07T23:29:56.618457,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,"Translate 'Hello, how are you?' to Spanish.",short,simple,translation,True,,7.467352628707886,6.761178731918335,10,22,32,2.9461579081483356,0.3394251194867221,0.03203691755022321,0.03068399429321289,0.03370356559753418,0.03193998336791992,0.033162593841552734,0.03370356559753418,"Sure! ""Hello, how are you?"" translates to Spanish as ""Hola, ¿cómo estás?""",2025-11-07T23:29:49.555576,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,List three benefits of exercise.,short,simple,general_knowledge,True,,25.262234687805176,17.964171648025513,8,207,215,8.19404944012831,0.1220397811005081,0.03524697868569383,0.023635149002075195,0.045810699462890625,0.035037994384765625,0.03923940658569336,0.04356646537780762,"Certainly! Here are three significant benefits of regular exercise:

1. **Improved Physical Health**: Regular physical activity can help improve cardiovascular health, strengthen muscles and bones, en...",2025-11-07T23:30:07.350653,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Explain the difference between machine learning and deep learning in simple terms.,short,moderate,technical_explanation,True,,30.735124111175537,15.58686375617981,20,427,447,13.89289981245722,0.07197921337511835,0.035472923601177375,0.027036190032958984,0.04286956787109375,0.03516817092895508,0.03900718688964844,0.04127025604248047,"Sure! Let's break it down into simple terms:

### Machine Learning
Machine learning is like teaching a computer to make decisions or predictions based on data. Imagine you have a box of different colo...",2025-11-07T23:30:12.823697,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Write a persuasive paragraph about why renewable energy is important.,short,moderate,persuasive_writing,True,,13.933870553970337,9.555070638656616,17,132,149,9.473318952456303,0.1055596254088662,0.03316639761888344,0.02858138084411621,0.0380094051361084,0.03305339813232422,0.035585641860961914,0.03705930709838867,"Renewable energy is crucial for our sustainable future and the health of our planet. As we continue to rely on finite fossil fuels, we contribute to climate change, air pollution, and environmental de...",2025-11-07T23:29:56.022425,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,"Summarize the following text in 2-3 sentences:
            
The Internet of Things (IoT) refers to t...",medium,simple,summarization,True,,9.261698007583618,6.952320098876953,111,72,183,7.7739524589384486,0.12863469454977247,0.03206252715956997,0.029532194137573242,0.0347750186920166,0.03191065788269043,0.03356289863586426,0.0347750186920166,"The Internet of Things (IoT) encompasses an extensive network of physical devices, from household items to industrial tools, that are connected to the internet, facilitating the collection and exchang...",2025-11-07T23:29:51.350299,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,"Given the following ingredients, suggest a simple recipe: chicken breast, bell peppers, onions, garl...",medium,simple,instruction_following,True,,24.042136907577515,8.772820949554443,38,446,484,18.550763674398315,0.05390613656407515,0.0342318368761727,0.025363445281982422,0.04422497749328613,0.034210205078125,0.03777122497558594,0.042433977127075195,"Certainly! With the ingredients you have, a quick and tasty Chicken Breast with Bell Peppers and Onions can be prepared. Here’s a simple recipe:

### Quick Chicken Breast with Bell Peppers and Onions
...",2025-11-07T23:30:06.131013,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Analyze the pros and cons of remote work for both employees and employers. Consider at least 3 point...,medium,moderate,analysis,True,,68.1000587940216,9.359536409378052,30,885,915,12.995583493941018,0.0769492189762956,0.06599161689637473,9.5367431640625e-06,1.0011634826660156,0.0354008674621582,0.205916166305542,0.39732956886291504,"Certainly! Remote work has become increasingly popular in recent years, driven by technological advancements and changing workplace dynamics. Here’s an analysis of the pros and cons from both the empl...",2025-11-07T23:30:50.189211,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Write a function in Python that takes a list of integers and returns the second largest number. Incl...,medium,moderate,coding,True,,28.395137786865234,12.977994203567505,45,440,485,15.495610667666181,0.06453440406105736,0.03503186393164285,0.025241851806640625,0.045324087142944336,0.03494548797607422,0.03948616981506348,0.04192614555358887,Certainly! Below is a Python function that takes a list of integers and returns the second largest number. It includes error handling for edge cases such as empty lists or lists with only one element....,2025-11-07T23:30:10.484259,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Explain the water cycle to a 10-year-old child. Use simple language and include at least three stage...,medium,moderate,educational_content,True,,22.201895475387573,12.172912836074829,34,291,325,13.106989010131807,0.07629517345494012,0.03445554766161688,0.02576613426208496,0.0428156852722168,0.0343632698059082,0.03863883018493652,0.04143071174621582,"Sure! Imagine you have a big bathtub filled with water. This is like our Earth, which has lots of water in oceans, lakes, rivers, and even in the air!

1. **Evaporation**: The sun is like a giant heat...",2025-11-07T23:30:04.291063,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Compare and contrast the economic theories of Keynesianism and Monetarism. Discuss their approaches ...,medium,complex,academic_analysis,True,,67.29709577560425,10.959857940673828,49,833,882,12.377948712342047,0.08078883046291026,0.0674727799800726,1.0728836059570312e-05,0.9981629848480225,0.03558158874511719,0.21207690238952637,0.39689040184020996,Keynesianism and Monetarism are two influential schools of thought in economics that have significantly shaped economic policy-making since the mid-20th century. While both theories aim to explain and...,2025-11-07T23:30:49.386474,0,50
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,"Design a database schema for an e-commerce platform. Include tables for users, products, orders, and...",medium,complex,system_design,True,,120.99327874183655,16.764673471450806,47,927,974,7.661582607228461,0.1305213362910858,0.11234229764464607,7.867813110351562e-06,0.9991967678070068,0.03742051124572754,0.3019130229949951,0.4019196033477783,"To design a database schema for an e-commerce platform, we need to consider the core entities involved: Users, Products, Orders, and Reviews. Each entity will have its own table with appropriate attri...",2025-11-07T23:31:43.082868,0,50
