endpoint_name,model_name,prompt_text,prompt_length,prompt_complexity,prompt_category,success,error_message,total_latency,time_to_first_token,input_tokens,output_tokens,total_tokens,tokens_per_second,time_per_output_token,avg_inter_token_latency,min_inter_token_latency,max_inter_token_latency,p50_inter_token_latency,p95_inter_token_latency,p99_inter_token_latency,response_text,timestamp,iteration,concurrent_level
gemma-vllm,google/gemma-3-1b-it,What is the capital of France?,short,simple,factual_qa,True,,0.5510654449462891,0.11120462417602539,7,40,47,72.58665983656206,0.013776636123657227,0.010984958746494392,0.0039594173431396484,0.01852130889892578,0.011064291000366211,0.013649702072143555,0.01852130889892578,"The capital of France is **Paris**. 

It’s a common misconception that Paris is the capital of *all* of France, but it’s the capital of the French Republic. 😊",2025-11-07T20:12:02.073679,0,5
gemma-vllm,google/gemma-3-1b-it,Write a haiku about the ocean.,short,simple,creative_writing,True,,0.32907819747924805,0.1106562614440918,7,19,26,57.73703680626899,0.01731990513048674,0.011062251196967231,0.010236263275146484,0.011627197265625,0.011136531829833984,0.011627197265625,0.011627197265625,"Blue waves crash and roar,
Secrets sleep in depths below,
Wild, endless beauty.",2025-11-07T20:12:01.852098,0,5
gemma-vllm,google/gemma-3-1b-it,"Translate 'Hello, how are you?' to Spanish.",short,simple,translation,True,,1.921938180923462,0.11073803901672363,10,166,176,86.37114432069794,0.011577940848936518,0.010905914595632843,0.002796173095703125,0.01997089385986328,0.010922431945800781,0.01206207275390625,0.01852583885192871,"There are a few ways to translate ""Hello, how are you?"" to Spanish, depending on the level of formality:

* **Formal:** *Hola, ¿cómo está?* (Used with people you don't know well, older people, or in a...",2025-11-07T20:12:03.445084,0,5
gemma-vllm,google/gemma-3-1b-it,List three benefits of exercise.,short,simple,general_knowledge,True,,1.7814936637878418,0.09791016578674316,8,154,162,86.44431531267004,0.011568140673947024,0.010926131329505272,0.003194570541381836,0.01956772804260254,0.010883808135986328,0.012151479721069336,0.018639326095581055,"Okay, here are three significant benefits of exercise:

1.  **Improved Physical Health:** Exercise strengthens your heart and lungs, reduces your risk of chronic diseases like diabetes, heart disease,...",2025-11-07T20:12:03.304724,0,5
gemma-vllm,google/gemma-3-1b-it,Explain the difference between machine learning and deep learning in simple terms.,short,moderate,technical_explanation,True,,5.657678127288818,0.11047792434692383,20,498,518,88.02197452661443,0.011360799452387186,0.011136296769263039,0.001148223876953125,0.022197484970092773,0.011136531829833984,0.012169599533081055,0.01757359504699707,"Okay, let's break down the difference between machine learning and deep learning in a simple way:

**Machine Learning (ML) - Think of it like teaching a dog tricks.**

* **What it is:** Machine learni...",2025-11-07T20:12:07.181166,0,5
gemma-vllm,google/gemma-3-1b-it,Write a persuasive paragraph about why renewable energy is important.,short,moderate,persuasive_writing,True,,1.3972282409667969,0.046044111251831055,17,124,141,88.74713261893386,0.011267969685216104,0.010890826946351587,0.008221864700317383,0.013421773910522461,0.010858535766601562,0.011851787567138672,0.012365579605102539,"Renewable energy is no longer a futuristic ideal – it’s a vital necessity for a sustainable future. Transitioning to sources like solar, wind, and hydro power drastically reduces our reliance on fossi...",2025-11-07T20:12:03.249642,0,5
gemma-vllm,google/gemma-3-1b-it,"Summarize the following text in 2-3 sentences:
            
The Internet of Things (IoT) refers to t...",medium,simple,summarization,True,,1.023331880569458,0.31016087532043457,111,65,176,63.51800548208189,0.015743567393376276,0.010977465659379959,0.002549409866333008,0.02003026008605957,0.010963916778564453,0.0117950439453125,0.02003026008605957,"Here's a 2-3 sentence summary of the text:

The Internet of Things (IoT) describes the growing network of billions of connected devices – encompassing everything from appliances to industrial equipmen...",2025-11-07T20:12:03.097153,0,5
gemma-vllm,google/gemma-3-1b-it,"Given the following ingredients, suggest a simple recipe: chicken breast, bell peppers, onions, garl...",medium,simple,instruction_following,True,,6.449602365493774,0.2926464080810547,38,529,567,82.0205603418623,0.012192064963126227,0.011633367701010271,9.5367431640625e-06,0.03521418571472168,0.011345148086547852,0.015644311904907227,0.0238797664642334,"Okay, let's make a simple and delicious **Sheet Pan Chicken and Veggies**! This recipe is quick, healthy, and flavorful.

**Yields:** 4 servings
**Prep time:** 15 minutes
**Cook time:** 25-30 minutes
...",2025-11-07T20:12:09.546958,0,5
gemma-vllm,google/gemma-3-1b-it,Analyze the pros and cons of remote work for both employees and employers. Consider at least 3 point...,medium,moderate,analysis,True,,9.423611402511597,0.33432435989379883,30,767,797,81.39130183101331,0.012286325166247192,0.0118491238775826,7.3909759521484375e-06,0.048259735107421875,0.011420726776123047,0.020582199096679688,0.02894282341003418,"Okay, let’s dive into a detailed analysis of the pros and cons of remote work for both employees and employers – a complex topic with significant impact.

**I. Pros of Remote Work for Employees**

1. ...",2025-11-07T20:12:12.673827,0,5
gemma-vllm,google/gemma-3-1b-it,Write a function in Python that takes a list of integers and returns the second largest number. Incl...,medium,moderate,coding,True,,10.23953366279602,0.4773213863372803,45,824,869,80.47241477352568,0.012426618522810705,0.011845676461517594,8.344650268554688e-06,0.04095649719238281,0.011455774307250977,0.020157814025878906,0.028725147247314453,"```python
def find_second_largest(numbers):
  """"""
  Finds the second largest number in a list of integers.

  Args:
    numbers: A list of integers.

  Returns:
    The second largest number in the li...",2025-11-07T20:12:13.544561,0,5
