endpoint_name,model_name,prompt_text,prompt_length,prompt_complexity,prompt_category,success,error_message,total_latency,time_to_first_token,input_tokens,output_tokens,total_tokens,tokens_per_second,time_per_output_token,avg_inter_token_latency,min_inter_token_latency,max_inter_token_latency,p50_inter_token_latency,p95_inter_token_latency,p99_inter_token_latency,response_text,timestamp,iteration,concurrent_level
gemma-ollama,gemma3:1b-it-fp16,What is the capital of France?,short,simple,factual_qa,True,,3.407366991043091,2.010236978530884,7,39,46,11.44578793611574,0.08736838438572028,0.03582849000629626,0.030362844467163086,0.04503059387207031,0.03554892539978027,0.04419302940368652,0.04503059387207031,"The capital of France is **Paris**. 

It’s a common misconception that Paris is the capital of *all* of France, but it’s the capital of the French Republic.",2025-11-21T17:33:19.812003,0,25
gemma-ollama,gemma3:1b-it-fp16,Write a haiku about the ocean.,short,simple,creative_writing,True,,2.7967910766601562,2.012580156326294,7,22,29,7.866157820508973,0.1271268671209162,0.035597063246227446,0.02994394302368164,0.042997121810913086,0.035718441009521484,0.04034757614135742,0.042997121810913086,"Blue waves crash and roar,
Secrets deep in salty spray,
Peaceful, vast, and free.",2025-11-21T17:33:19.201793,0,25
gemma-ollama,gemma3:1b-it-fp16,"Translate 'Hello, how are you?' to Spanish.",short,simple,translation,True,,7.3907835483551025,2.0116426944732666,10,151,161,20.430851345065662,0.048945586412947696,0.03563399314880371,0.025362491607666016,0.04565024375915527,0.03555035591125488,0.042569875717163086,0.04518747329711914,"There are several ways to translate ""Hello, how are you?"" to Spanish, depending on the level of formality:

*   **Formal:** ""¿Hola, cómo está?"" (This is the most polite and generally used option, espe...",2025-11-21T17:33:23.795933,0,25
gemma-ollama,gemma3:1b-it-fp16,List three benefits of exercise.,short,simple,general_knowledge,True,,8.821329593658447,1.914412498474121,8,189,197,21.425341610166107,0.0466737015537484,0.036529308937965556,0.029399871826171875,0.07580137252807617,0.03531908988952637,0.044222354888916016,0.057769060134887695,"Okay, here are three significant benefits of exercise:

1.  **Improved Physical Health:** Exercise strengthens your cardiovascular system, reducing your risk of heart disease, stroke, and high blood p...",2025-11-21T17:33:25.226623,0,25
gemma-ollama,gemma3:1b-it-fp16,Explain the difference between machine learning and deep learning in simple terms.,short,moderate,technical_explanation,True,,23.168673753738403,1.958864688873291,20,566,586,24.429538177975015,0.04093405256844241,0.037475674131275276,0.02509903907775879,0.05659842491149902,0.03680253028869629,0.04508209228515625,0.04941916465759277,"Okay, let's break down the difference between machine learning and deep learning in a simple way:

**Machine Learning (ML) - Think of it like teaching a dog tricks.**

* **What it is:** Machine learni...",2025-11-21T17:33:39.574154,0,25
gemma-ollama,gemma3:1b-it-fp16,Write a persuasive paragraph about why renewable energy is important.,short,moderate,persuasive_writing,True,,7.0345611572265625,2.014758348464966,17,141,158,20.043894259864604,0.04989050466118129,0.03555907351630075,0.02721858024597168,0.0548856258392334,0.03516697883605957,0.04213404655456543,0.04654216766357422,"Renewable energy is no longer a niche solution – it’s the key to a sustainable and prosperous future. Investing in solar, wind, hydro, and geothermal power dramatically reduces our reliance on fossil ...",2025-11-21T17:33:23.439968,0,25
gemma-ollama,gemma3:1b-it-fp16,"Summarize the following text in 2-3 sentences:
            
The Internet of Things (IoT) refers to t...",medium,simple,summarization,True,,4.556442975997925,2.0139379501342773,111,72,183,15.80179986434067,0.0632839302221934,0.03526853843474052,0.02892446517944336,0.05571389198303223,0.0348505973815918,0.039930105209350586,0.05571389198303223,"Here's a 2-3 sentence summary of the text:

The Internet of Things (IoT) describes the growing network of billions of physical devices connected to the internet, collecting and exchanging data. Fueled...",2025-11-21T17:33:20.961896,0,25
gemma-ollama,gemma3:1b-it-fp16,"Given the following ingredients, suggest a simple recipe: chicken breast, bell peppers, onions, garl...",medium,simple,instruction_following,True,,24.08552575111389,1.9132394790649414,38,588,626,24.41300248439902,0.040961778488288934,0.03770843234541469,0.02870035171508789,0.07567667961120605,0.03713035583496094,0.04593920707702637,0.051903724670410156,"Okay, let's make a simple and delicious **Sheet Pan Chicken & Veggies!** This recipe is quick, healthy, and easy to customize.

**Yields:** 4 servings
**Prep time:** 15-20 minutes
**Cook time:** 25-30...",2025-11-21T17:33:40.491387,0,25
gemma-ollama,gemma3:1b-it-fp16,Analyze the pros and cons of remote work for both employees and employers. Consider at least 3 point...,medium,moderate,analysis,True,,26.28115177154541,1.9121952056884766,30,644,674,24.5042532990224,0.04080924188128169,0.037843230723593135,0.02958512306213379,0.0758821964263916,0.037160634994506836,0.04591703414916992,0.05194091796875,"Okay, let’s delve into the pros and cons of remote work, looking at it from both the employee and employer perspectives.

**For Employees – Pros**

1. **Increased Flexibility & Work-Life Balance:** Th...",2025-11-21T17:33:42.687142,0,25
gemma-ollama,gemma3:1b-it-fp16,Write a function in Python that takes a list of integers and returns the second largest number. Incl...,medium,moderate,coding,True,,35.25702500343323,1.9591968059539795,45,854,899,24.222123106440204,0.04128457260355179,0.03899082097750057,0.025472164154052734,0.10295462608337402,0.03827404975891113,0.04670906066894531,0.06313109397888184,"```python
def find_second_largest(numbers):
  """"""
  Finds the second largest number in a list of integers.

  Args:
    numbers: A list of integers.

  Returns:
    The second largest number in the li...",2025-11-21T17:33:51.663149,0,25
