endpoint_name,model_name,prompt_text,prompt_length,prompt_complexity,prompt_category,success,error_message,total_latency,time_to_first_token,input_tokens,output_tokens,total_tokens,tokens_per_second,time_per_output_token,avg_inter_token_latency,min_inter_token_latency,max_inter_token_latency,p50_inter_token_latency,p95_inter_token_latency,p99_inter_token_latency,response_text,timestamp,iteration,concurrent_level
qwen-ollama,qwen2.5:7b-instruct-fp16,What is the capital of France?,short,simple,factual_qa,True,,0.8658504486083984,0.39865851402282715,7,7,14,8.084537013580642,0.1236929212297712,0.06664141019185384,0.06532454490661621,0.06828856468200684,0.06686782836914062,0.06828856468200684,0.06828856468200684,The capital of France is Paris.,2025-11-29T12:01:26.552519,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,Write a haiku about the ocean.,short,simple,creative_writing,True,,1.822180986404419,0.4001162052154541,7,20,27,10.975858133315608,0.09110904932022094,0.0713795360765959,0.06511735916137695,0.0968165397644043,0.06693196296691895,0.0968165397644043,0.0968165397644043,"Whispers of the deep,
Waves kiss the sandy shores,
Ocean's breath unfurls.",2025-11-29T12:01:27.509232,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,"Translate 'Hello, how are you?' to Spanish.",short,simple,translation,True,,5.460767507553101,0.40437841415405273,10,74,84,13.551208671243806,0.07379415550747433,0.0683298208942152,0.061388492584228516,0.10233664512634277,0.06691598892211914,0.08729410171508789,0.10233664512634277,"¡HOLA, ¿CÓMO ESTÁS? 

This is the direct translation of ""Hello, how are you?"" into Spanish. It's worth noting that in more casual conversations, people often say ""¿Qué tal?"" which literally means ""Wha...",2025-11-29T12:01:31.147960,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,List three benefits of exercise.,short,simple,general_knowledge,True,,14.213208436965942,0.4020967483520508,8,173,181,12.171776750283827,0.08215727420211527,0.07977013671120932,0.061345815658569336,0.12324023246765137,0.08908319473266602,0.09402990341186523,0.1110372543334961,"Certainly! Here are three key benefits of regular exercise:

1. **Improved Physical Health**: Exercise helps maintain or enhance physical fitness and health. It can improve heart health, increase musc...",2025-11-29T12:01:39.900495,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,Explain the difference between machine learning and deep learning in simple terms.,short,moderate,technical_explanation,True,,19.691443920135498,0.22188162803649902,20,235,255,11.93411722132274,0.08379337838355531,0.08281903491060957,0.02737140655517578,0.14615225791931152,0.08962535858154297,0.09653067588806152,0.12003493309020996,"Sure! Let's break it down simply:

**Machine Learning (ML):**
Imagine you have a box of toys that can learn to sort different shapes, like circles and squares. Machine learning is about teaching this ...",2025-11-29T12:01:45.378854,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,Write a persuasive paragraph about why renewable energy is important.,short,moderate,persuasive_writing,True,,10.900369882583618,0.3589010238647461,17,136,153,12.476640835582831,0.08014977854840896,0.07741316336172599,0.06128215789794922,0.09980058670043945,0.06789302825927734,0.09470319747924805,0.09954142570495605,"Renewable energy is crucial for our sustainable future because it offers a cleaner and more reliable source of power compared to fossil fuels. By harnessing the natural forces like sunlight, wind, and...",2025-11-29T12:01:37.453323,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,"Summarize the following text in 2-3 sentences:
            
The Internet of Things (IoT) refers to t...",medium,simple,summarization,True,,4.320186376571655,0.34756970405578613,111,59,170,13.65681821505587,0.07322349790799415,0.06733595913854139,0.06257772445678711,0.09703183174133301,0.06699132919311523,0.0701296329498291,0.09703183174133301,"The Internet of Things (IoT) encompasses billions of physical devices connected to the internet for data exchange, including both everyday items and advanced industrial equipment. The widespread adopt...",2025-11-29T12:01:31.829691,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,"Given the following ingredients, suggest a simple recipe: chicken breast, bell peppers, onions, garl...",medium,simple,instruction_following,True,,46.67175912857056,0.3498392105102539,38,432,470,9.256132789208435,0.1080364794642837,0.10719837113488855,0.06394147872924805,0.12801218032836914,0.11612653732299805,0.11945581436157227,0.12328171730041504,"Sure! Let's create a simple and delicious Chicken Breast with Bell Peppers and Onions dish. This recipe is quick to prepare and packed with flavor.

### Ingredients:
- 2 boneless, skinless chicken bre...",2025-11-29T12:02:17.820134,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,Analyze the pros and cons of remote work for both employees and employers. Consider at least 3 point...,medium,moderate,analysis,True,,75.78358435630798,0.36204075813293457,30,744,774,9.817429543870233,0.10185965639288708,0.10138477034074622,0.0645451545715332,0.12542223930358887,0.09366536140441895,0.1179804801940918,0.12128591537475586,Certainly! Remote work has become increasingly popular due to advancements in technology and changing workplace dynamics. Here’s an analysis of the pros and cons from both employee and employer perspe...,2025-11-29T12:02:47.613906,0,5
qwen-ollama,qwen2.5:7b-instruct-fp16,Write a function in Python that takes a list of integers and returns the second largest number. Incl...,medium,moderate,coding,True,,52.32221484184265,0.4567711353302002,45,488,533,9.326822296707153,0.10721765336443166,0.10630920045919243,0.08690953254699707,0.12956452369689941,0.11556553840637207,0.11878252029418945,0.12317204475402832,"Certainly! Below is a Python function that finds the second largest number from a given list of integers, including appropriate error handling for edge cases such as empty lists or lists with less tha...",2025-11-29T12:02:29.775973,0,5
