endpoint_name,model_name,prompt_text,prompt_length,prompt_complexity,prompt_category,success,error_message,total_latency,time_to_first_token,input_tokens,output_tokens,total_tokens,tokens_per_second,time_per_output_token,avg_inter_token_latency,min_inter_token_latency,max_inter_token_latency,p50_inter_token_latency,p95_inter_token_latency,p99_inter_token_latency,response_text,timestamp,iteration,concurrent_level
gemma-ollama,gemma3:1b-it-fp16,What is the capital of France?,short,simple,factual_qa,True,,37.65373134613037,37.41398572921753,7,37,44,0.9826383382799178,1.0176684147602804,0.00651321808497111,0.005636692047119141,0.008981943130493164,0.006194353103637695,0.008346080780029297,0.008981943130493164,"The capital of France is **Paris**. 

It’s a common misconception that Paris is the *only* capital, but it’s the official and most widely recognized capital.",2025-11-11T16:29:51.759143,0,25
gemma-ollama,gemma3:1b-it-fp16,Write a haiku about the ocean.,short,simple,creative_writing,True,,97.7989912033081,97.66499829292297,7,20,27,0.2045010869122696,4.889949560165405,0.006722149096037212,0.005402803421020508,0.010170221328735352,0.0063397884368896484,0.010170221328735352,0.010170221328735352,"Blue waves crash and roar,
Secrets held in salty depths,
Peaceful, endless flow.",2025-11-11T16:30:51.904786,0,25
gemma-ollama,gemma3:1b-it-fp16,"Translate 'Hello, how are you?' to Spanish.",short,simple,translation,True,,55.059680223464966,54.02855110168457,10,159,169,2.8877755801465486,0.3462872970029243,0.0065146624287472496,0.002275228500366211,0.013885498046875,0.006278514862060547,0.008635759353637695,0.010977983474731445,"There are several ways to translate ""Hello, how are you?"" to Spanish, depending on the level of formality:

* **Formal:** *Hola, cómo está?* (This is the most polite and formal option, suitable for so...",2025-11-11T16:30:09.165628,0,25
gemma-ollama,gemma3:1b-it-fp16,List three benefits of exercise.,short,simple,general_knowledge,True,,98.80035257339478,97.81205534934998,8,149,157,1.5080917842809716,0.6630896145865421,0.006627607989955593,0.0005242824554443359,0.016974925994873047,0.006296396255493164,0.008363485336303711,0.016475439071655273,"Okay, here are three key benefits of exercise:

1.  **Improved Physical Health:** Regular exercise strengthens your heart and lungs, helps manage weight, reduces the risk of chronic diseases like diab...",2025-11-11T16:30:52.906367,0,25
gemma-ollama,gemma3:1b-it-fp16,Explain the difference between machine learning and deep learning in simple terms.,short,moderate,technical_explanation,True,,33.433836460113525,29.66451096534729,20,565,585,16.899047785737764,0.05917493178781155,0.00666576328007042,0.0017459392547607422,0.017121076583862305,0.006364583969116211,0.009211063385009766,0.01120615005493164,"Okay, let's break down the difference between machine learning and deep learning in a way that’s easy to understand.

**Machine Learning (ML) - Think of it like teaching a dog a trick.**

* **What it ...",2025-11-11T16:29:47.540086,0,25
gemma-ollama,gemma3:1b-it-fp16,Write a persuasive paragraph about why renewable energy is important.,short,moderate,persuasive_writing,True,,97.20188283920288,96.35468769073486,17,125,142,1.285983319960812,0.777615062713623,0.00677897660962997,0.001894235610961914,0.01468658447265625,0.006345272064208984,0.00988626480102539,0.01300501823425293,"Renewable energy is not just a trend – it’s a vital necessity for a sustainable future. Shifting away from fossil fuels and embracing sources like solar, wind, and hydro power offers a dramatically cl...",2025-11-11T16:30:51.308054,0,25
gemma-ollama,gemma3:1b-it-fp16,"Summarize the following text in 2-3 sentences:
            
The Internet of Things (IoT) refers to t...",medium,simple,summarization,True,,97.65096020698547,97.21856808662415,111,66,177,0.6758766105331003,1.4795600031361436,0.006550425749558669,0.003490447998046875,0.00943446159362793,0.00632786750793457,0.00831151008605957,0.00943446159362793,"Here's a 2-3 sentence summary of the text:

The Internet of Things (IoT) describes the growing network of billions of connected devices – from everyday objects to industrial equipment – that collect a...",2025-11-11T16:30:51.757192,0,25
gemma-ollama,gemma3:1b-it-fp16,"Given the following ingredients, suggest a simple recipe: chicken breast, bell peppers, onions, garl...",medium,simple,instruction_following,True,,58.89667820930481,55.074291944503784,38,559,597,9.491197415471323,0.10536078391646657,0.006838344331283296,9.5367431640625e-06,0.021590471267700195,0.0064165592193603516,0.01054835319519043,0.016338348388671875,"Okay, let’s make a simple and delicious **Sheet Pan Chicken & Veggies**. This recipe is quick, healthy, and requires minimal cleanup!

**Yields:** 4 servings
**Prep time:** 15 minutes
**Cook time:** 2...",2025-11-11T16:30:13.003283,0,25
gemma-ollama,gemma3:1b-it-fp16,Analyze the pros and cons of remote work for both employees and employers. Consider at least 3 point...,medium,moderate,analysis,True,,63.29142928123474,58.91374111175537,30,649,679,10.254153008872274,0.0975214626829503,0.006744805677437488,1.0967254638671875e-05,0.018402814865112305,0.006390094757080078,0.009053945541381836,0.013785839080810547,"Okay, let's break down the pros and cons of remote work, looking at it from both the employee and employer perspectives.

**For Employees – Pros & Cons**

**Pros:**

1. **Increased Flexibility & Work-...",2025-11-11T16:30:17.398127,0,25
gemma-ollama,gemma3:1b-it-fp16,Write a function in Python that takes a list of integers and returns the second largest number. Incl...,medium,moderate,coding,True,,9.25390076637268,2.9736833572387695,45,932,977,100.71428509226632,0.009929078075507167,0.006738045545961112,1.0728836059570312e-05,0.018470287322998047,0.006426572799682617,0.009196281433105469,0.012994766235351562,"```python
def find_second_largest(numbers):
  """"""
  Finds the second largest number in a list of integers.

  Args:
    numbers: A list of integers.

  Returns:
    The second largest number in the li...",2025-11-11T16:29:23.360745,0,25
