endpoint_name,model_name,prompt_text,prompt_length,prompt_complexity,prompt_category,success,error_message,total_latency,time_to_first_token,input_tokens,output_tokens,total_tokens,tokens_per_second,time_per_output_token,avg_inter_token_latency,min_inter_token_latency,max_inter_token_latency,p50_inter_token_latency,p95_inter_token_latency,p99_inter_token_latency,response_text,timestamp,iteration,concurrent_level
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,What is the capital of France?,short,simple,factual_qa,True,,0.3706014156341553,0.1448531150817871,7,7,14,18.888217110617177,0.052943059376307895,0.0321426788965861,0.03180217742919922,0.03236079216003418,0.03220820426940918,0.03236079216003418,0.03236079216003418,The capital of France is Paris.,2025-11-09T17:36:44.408833,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Write a haiku about the ocean.,short,simple,creative_writing,True,,0.7567160129547119,0.11252593994140625,7,20,27,26.42999442010878,0.0378358006477356,0.032176394211618525,0.030451059341430664,0.03360104560852051,0.03213000297546387,0.03360104560852051,0.03360104560852051,"Whispers of the sea,
Waves caress the sandy shores,
Eternal blue sighs.",2025-11-09T17:36:44.795312,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,"Translate 'Hello, how are you?' to Spanish.",short,simple,translation,True,,2.8497331142425537,0.14442133903503418,10,84,94,29.4764445063926,0.033925394217173256,0.032186855752784085,0.02241826057434082,0.04038810729980469,0.03212714195251465,0.03335070610046387,0.04038810729980469,"Sure! ""Hello, how are you?"" translates to Spanish as ""Hola, ¿cómo estás?"" 

Note that the formal version would be ""Hola, ¿cómo estás?"" or ""Hola, ¿cómo está?"" if you are speaking to a single adult or s...",2025-11-09T17:36:46.888466,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,List three benefits of exercise.,short,simple,general_knowledge,True,,7.300563812255859,0.1441953182220459,8,222,230,30.408610308606075,0.0328854225777291,0.03223115610321183,0.02863287925720215,0.03508281707763672,0.03221321105957031,0.03317618370056152,0.0345001220703125,"Certainly! Here are three key benefits of regular exercise:

1. **Improved Physical Health**: Exercise helps maintain or enhance physical fitness and health. Regular physical activity can strengthen y...",2025-11-09T17:36:51.339485,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Explain the difference between machine learning and deep learning in simple terms.,short,moderate,technical_explanation,True,,12.825164556503296,0.14474701881408691,20,393,413,30.642881677546995,0.03263400650509744,0.03226472711076542,0.017065763473510742,0.04730415344238281,0.03223609924316406,0.03339791297912598,0.03762197494506836,"Sure! Let's break it down simply:

**Machine Learning:**
Imagine you have a big box of toys, and you want to sort them into different categories like cars, dolls, and blocks. Machine learning is like ...",2025-11-09T17:36:56.864219,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Write a persuasive paragraph about why renewable energy is important.,short,moderate,persuasive_writing,True,,5.093087196350098,0.12853074073791504,17,154,171,30.237063310120103,0.03307199478149414,0.03223018241084479,0.02841472625732422,0.03590512275695801,0.032189130783081055,0.03327584266662598,0.03530597686767578,"Renewable energy is crucial for our sustainable future because it offers a clean, inexhaustible alternative to fossil fuels that deplete natural resources and harm the environment. By harnessing power...",2025-11-09T17:36:49.502061,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,"Summarize the following text in 2-3 sentences:
            
The Internet of Things (IoT) refers to t...",medium,simple,summarization,True,,1.9961824417114258,0.3216211795806885,111,52,163,26.0497231682981,0.03838812387906588,0.03218971981721766,0.030843019485473633,0.03312420845031738,0.03218960762023926,0.03295469284057617,0.03312420845031738,"The Internet of Things (IoT) encompasses a vast network of physical devices, from household items to industrial tools, that collect and share data through internet connectivity. The widespread adoptio...",2025-11-09T17:36:46.791575,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,"Given the following ingredients, suggest a simple recipe: chicken breast, bell peppers, onions, garl...",medium,simple,instruction_following,True,,11.982439994812012,0.06309843063354492,38,369,407,30.79506345617123,0.03247273711331169,0.03230000643626503,0.017462968826293945,0.04708075523376465,0.0322568416595459,0.033298492431640625,0.03587532043457031,"Certainly! With the ingredients you have, you can make a delicious and simple Chicken and Bell Pepper Stir-Fry. Here’s how to do it:

### Ingredients:
- 2 chicken breasts, sliced into thin strips
- 2 ...",2025-11-09T17:36:58.774172,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Analyze the pros and cons of remote work for both employees and employers. Consider at least 3 point...,medium,moderate,analysis,True,,23.490192890167236,0.06467986106872559,30,724,754,30.821373131553095,0.03244501780409839,0.03235462493421626,0.01709580421447754,0.047974348068237305,0.03228926658630371,0.03423047065734863,0.03935098648071289,Certainly! Remote work has become increasingly popular in recent years due to advancements in technology and changing workplace dynamics. Here’s an analysis of the pros and cons from both the employee...,2025-11-09T17:37:10.379141,0,5
qwen-vllm,Qwen/Qwen2.5-7B-Instruct,Write a function in Python that takes a list of integers and returns the second largest number. Incl...,medium,moderate,coding,True,,16.132834911346436,0.06402134895324707,45,497,542,30.80673686497922,0.032460432417196046,0.032331480133918025,0.017268896102905273,0.04705405235290527,0.03228759765625,0.03331780433654785,0.03817629814147949,Certainly! Below is a Python function that takes a list of integers and returns the second largest number. The function includes error handling for edge cases such as an empty list or a list with only...,2025-11-09T17:37:05.635380,0,5
